summonerName,kills,assists,deaths,championName,lane,champExperience,dragonKills,baronKills,goldEarned,totalDamageDealtToChampions,totalHeal,totalMinionsKilled,turretTakedowns,turretsLost,visionScore,timePlayed,win
Mucizetsu,5,11,5,Malphite,TOP,16233,0,0,11560,29964,2737,214,2,3,23,1743,True
Mucizetsu,0,1,10,Darius,TOP,6510,0,0,4737,5829,814,83,0,5,11,1209,False
Mucizetsu,7,3,9,Malphite,TOP,10258,0,0,8748,23926,2802,109,0,8,14,1400,False
Mucizetsu,15,18,5,Nasus,TOP,17507,1,0,16030,39192,22049,182,5,5,15,1753,True
Divine Cleric,6,16,11,TahmKench,NONE,15674,0,0,9898,12148,9979,8,0,4,0,987,False
Divine Cleric,5,23,9,Lux,TOP,19827,0,0,13933,25257,605,44,1,4,0,1425,False
Divine Cleric,9,20,10,Trundle,NONE,14685,0,0,12688,23482,13549,28,2,4,0,1080,False
Divine Cleric,1,11,12,Graves,BOTTOM,17316,0,0,11468,11700,2441,54,0,4,0,1237,False
Divine Cleric,2,19,14,Blitzcrank,MIDDLE,18477,0,0,11253,11976,461,4,2,4,0,1256,False
Divine Cleric,5,10,7,Sejuani,NONE,10730,0,0,8828,9501,2643,5,0,4,0,913,False
Divine Cleric,23,19,15,Samira,TOP,25764,0,0,21261,59603,20973,132,0,2,0,1620,True
Divine Cleric,7,33,10,Singed,TOP,23668,0,0,14463,22152,7298,46,1,4,0,1341,False
Divine Cleric,1,31,7,Yuumi,MIDDLE,20007,0,0,11886,9161,8877,7,0,4,0,1275,False
Divine Cleric,16,31,15,Vex,MIDDLE,34407,0,0,21202,68155,1353,95,1,2,0,1922,True
Andrealphus,5,5,5,Caitlyn,BOTTOM,15496,0,0,12815,12825,6591,224,3,6,28,2140,True
Andrealphus,12,2,7,Kaisa,MIDDLE,14359,0,0,15256,20480,3309,231,1,9,34,2126,False
Andrealphus,10,10,3,Jhin,BOTTOM,14754,0,0,13940,24803,4557,227,5,2,20,1672,True
Andrealphus,6,3,5,Caitlyn,BOTTOM,8033,0,0,9969,9935,1427,157,3,1,14,1207,True
Andrealphus,7,2,4,Caitlyn,BOTTOM,11232,0,0,11834,16453,2715,184,4,2,19,1516,True
Andrealphus,2,3,3,Jhin,NONE,5003,0,0,5545,5161,682,107,0,4,17,929,False
Andrealphus,8,7,5,Caitlyn,BOTTOM,15574,0,0,14216,20707,2438,250,4,3,28,1976,True
Andrealphus,5,7,9,Lucian,BOTTOM,8946,0,0,8698,14162,811,130,0,9,18,1468,False
Andrealphus,14,8,4,Caitlyn,BOTTOM,22075,2,0,21082,43572,7607,323,5,9,40,2281,False
Andrealphus,12,16,2,Caitlyn,BOTTOM,16318,0,0,16602,33183,4923,233,9,2,33,1795,True
pr0xxi,14,21,12,Corki,TOP,21321,0,0,16248,46087,2547,62,2,1,0,1232,True
pr0xxi,5,16,9,Swain,NONE,10168,0,0,8461,10115,5528,24,1,1,0,732,False
pr0xxi,7,22,14,Khazix,TOP,23767,0,0,14569,24606,6404,54,1,4,0,1330,False
pr0xxi,6,21,12,Zoe,MIDDLE,21203,0,0,14614,32417,3198,46,1,4,0,1399,False
pr0xxi,17,33,15,JarvanIV,NONE,18145,0,0,14588,27428,1353,36,2,1,0,1079,True
pr0xxi,5,22,13,KSante,TOP,18135,0,0,13258,18862,5861,37,2,4,0,1351,False
pr0xxi,13,10,6,Gwen,NONE,16404,0,0,13663,27244,8415,39,3,1,0,1004,True
pr0xxi,0,1,0,Zoe,NONE,1365,0,0,1827,697,54,2,0,0,0,104,True
pr0xxi,0,2,0,Swain,NONE,1421,0,0,1847,814,54,3,0,0,0,110,True
pr0xxi,4,13,7,Aatrox,NONE,14539,0,0,10765,14423,7591,13,3,1,0,995,True
Mrskač,11,17,10,Ezreal,NONE,13960,0,0,12021,19933,193,59,1,1,0,849,True
Mrskač,20,22,10,Bard,TOP,23119,0,0,17043,45785,7902,43,2,1,0,1286,True
Mrskač,17,14,10,Viego,NONE,17797,0,0,14204,19478,4648,54,2,0,0,968,True
Mrskač,5,14,13,Orianna,NONE,11460,0,0,10437,8176,614,54,0,2,0,948,False
Mrskač,20,15,13,Pantheon,MIDDLE,19209,0,0,17626,42098,5177,53,1,4,0,1326,False
Mrskač,1,0,3,Viego,NONE,7061,1,0,6535,5379,9980,2,0,10,13,1188,False
Mrskač,13,2,1,Gragas,JUNGLE,13486,1,0,12249,15630,11626,45,2,0,11,1235,True
Mrskač,5,4,12,XinZhao,JUNGLE,12101,2,0,11003,15627,14950,20,0,11,15,1775,False
Mrskač,4,7,8,Vayne,NONE,6933,0,0,6156,5326,400,29,0,2,0,488,False
Mrskač,9,22,10,Sett,NONE,15118,0,0,12230,23720,4752,52,1,1,0,1033,True
V3pson,7,7,0,AurelionSol,MIDDLE,14548,0,0,11007,15580,1700,199,1,2,19,1433,True
V3pson,3,10,8,AurelionSol,MIDDLE,14716,0,0,11358,21638,1458,228,0,8,18,1900,False
V3pson,7,12,5,Annie,MIDDLE,17413,0,0,12914,20517,3005,178,5,10,35,2028,True
V3pson,8,11,3,AurelionSol,MIDDLE,17037,0,0,13398,22293,1502,235,0,3,29,1680,True
V3pson,11,15,10,AurelionSol,MIDDLE,27017,0,2,21264,52533,2005,247,5,7,44,2683,False
V3pson,17,17,3,AurelionSol,TOP,22150,0,0,19651,49530,3987,283,5,3,39,2015,True
V3pson,9,23,14,Yasuo,TOP,23385,0,0,16223,26015,4341,102,1,4,0,1308,True
V3pson,14,8,3,AurelionSol,TOP,14097,0,1,14001,24717,976,197,1,2,19,1447,True
V3pson,2,5,1,AurelionSol,NONE,7998,0,0,5753,3548,90,120,0,0,14,947,True
V3pson,8,10,2,AurelionSol,MIDDLE,14925,0,0,12812,20655,1675,216,2,5,27,1864,True
Deadblood1,14,2,8,Aatrox,JUNGLE,17751,0,0,14163,30234,14521,159,2,5,19,2124,True
Deadblood1,1,10,6,Aatrox,MIDDLE,12094,0,0,7966,15686,6932,124,1,0,4,1346,True
Deadblood1,12,4,10,Aatrox,TOP,15748,0,0,14394,33196,15181,168,2,9,13,1987,False
Deadblood1,2,2,9,Aatrox,TOP,11050,0,0,7833,18960,7056,135,0,11,8,1677,False
Deadblood1,7,2,0,Aatrox,NONE,8737,0,0,7605,11697,4300,119,1,0,2,912,True
Deadblood1,14,3,3,Aatrox,TOP,12392,1,0,11237,20531,8083,104,0,2,8,1236,True
Deadblood1,17,10,7,Aatrox,TOP,17457,0,0,16626,47618,24681,146,5,7,9,1834,True
Deadblood1,16,7,1,Aatrox,JUNGLE,14655,0,0,14249,37647,14025,158,3,1,13,1518,True
Deadblood1,8,9,6,Pantheon,TOP,12021,1,0,11549,19730,1844,117,5,1,5,1451,True
Deadblood1,11,1,0,Aatrox,NONE,10957,0,0,10821,17709,6649,145,1,1,7,1176,True
Krumplisteszta,10,10,2,Zed,MIDDLE,15695,0,0,12317,22626,1604,177,3,3,23,1781,True
Krumplisteszta,2,5,3,Veigar,MIDDLE,15863,0,0,11971,15526,2204,227,0,11,31,2093,False
Krumplisteszta,15,5,2,Rengar,JUNGLE,15684,0,0,16391,27894,13906,84,2,10,17,1527,False
Krumplisteszta,20,9,8,Hecarim,JUNGLE,19369,1,0,18624,43729,25405,69,1,8,25,2106,False
Krumplisteszta,26,11,5,Nilah,MIDDLE,13535,0,0,17619,63849,11010,169,5,3,11,1504,True
Krumplisteszta,9,8,5,Vladimir,MIDDLE,15767,0,0,14850,45376,37010,245,2,11,11,1822,False
Krumplisteszta,6,5,4,Syndra,MIDDLE,15551,0,0,13282,25251,1229,241,0,8,29,1877,False
Krumplisteszta,6,5,9,Cassiopeia,MIDDLE,18572,0,0,13508,32521,12305,242,0,11,24,1942,False
Krumplisteszta,12,8,9,Veigar,MIDDLE,16948,0,0,17167,33069,521,233,2,8,26,2101,False
Krumplisteszta,3,5,10,Ahri,MIDDLE,9690,0,0,7374,16966,1914,128,0,11,10,1464,False
 Paίn,12,27,11,Sion,NONE,19319,0,0,14122,19829,8242,47,4,0,0,1130,True
 Paίn,15,28,18,Warwick,TOP,26354,0,0,17423,35566,27506,27,1,3,0,1556,True
 Paίn,24,17,17,MasterYi,MIDDLE,25069,0,0,19620,53977,5243,27,3,1,0,1448,True
 Paίn,14,25,13,Nocturne,NONE,17000,0,0,13830,25019,5248,49,2,3,0,998,True
 Paίn,22,15,11,MasterYi,NONE,11009,0,0,12381,28560,1670,10,1,0,0,729,True
 Paίn,0,0,1,Draven,NONE,1342,0,0,1781,23,0,2,0,0,0,111,False
 Paίn,4,2,2,Warwick,MIDDLE,11573,0,0,8217,5260,11492,100,4,3,10,1387,True
 Paίn,10,5,5,MasterYi,JUNGLE,12699,3,1,13368,14867,12352,49,1,1,26,1480,True
 Paίn,19,3,12,MasterYi,JUNGLE,20942,2,0,22053,42060,17103,79,5,9,18,2192,True
 Paίn,15,8,11,MasterYi,JUNGLE,16250,1,0,18562,28664,10961,67,1,11,28,1930,False
Pers Karva 420,1,6,9,Milio,MIDDLE,9401,0,0,7201,5683,4615,13,0,6,61,2009,False
Pers Karva 420,2,18,5,Thresh,BOTTOM,9598,0,0,8288,5761,1179,34,2,3,62,1537,True
Pers Karva 420,2,33,6,Milio,BOTTOM,15497,0,0,11305,4646,11004,17,5,3,93,1860,True
Pers Karva 420,1,13,7,Thresh,BOTTOM,5590,0,0,6135,5195,50,29,0,10,30,1320,False
Pers Karva 420,0,7,9,Milio,BOTTOM,7957,0,0,5922,6090,2586,13,0,11,54,1615,False
Pers Karva 420,2,27,5,Milio,BOTTOM,11166,0,0,9431,7750,8260,16,4,4,59,1553,True
Pers Karva 420,1,12,3,Milio,BOTTOM,7219,0,0,6078,5122,5040,7,3,1,32,1304,True
Pers Karva 420,0,14,1,Milio,BOTTOM,6059,0,0,6036,3090,5764,17,1,0,59,1379,True
Pers Karva 420,3,22,6,Milio,BOTTOM,12240,0,0,10126,9073,8752,11,4,1,72,1956,True
Pers Karva 420,3,8,2,Heimerdinger,BOTTOM,8960,0,0,8728,19703,3174,33,1,7,74,1722,False
Nadirius,16,18,16,Rengar,TOP,16655,0,0,15042,20953,6318,15,2,2,0,1229,True
Nadirius,11,19,13,Chogath,NONE,17696,0,0,13129,28008,5539,45,1,4,0,1060,False
Nadirius,12,25,13,Camille,NONE,22521,0,0,14681,39758,14260,26,2,1,0,1186,True
Nadirius,12,33,12,Shen,MIDDLE,23523,0,0,16298,36705,9111,16,2,4,0,1410,False
Nadirius,9,41,6,Shen,NONE,16032,0,0,11701,32739,8274,32,3,0,0,836,True
Nadirius,13,32,11,Camille,TOP,23502,0,0,15612,46820,18647,49,1,4,0,1262,False
Nadirius,7,23,12,Nidalee,MIDDLE,20674,0,0,13465,27696,7508,27,1,4,0,1217,False
Nadirius,17,18,23,Rengar,MIDDLE,22585,0,0,16623,29593,7542,17,2,1,0,1376,True
Nadirius,9,21,16,Poppy,MIDDLE,21053,0,0,14760,20843,5225,19,2,4,0,1409,False
Nadirius,11,39,15,Singed,TOP,35124,0,0,19068,46279,10452,84,0,1,0,1676,True
Gninraw,9,14,9,Kassadin,NONE,14988,0,0,10520,15494,2416,22,0,4,0,890,False
Gninraw,7,10,8,Vi,JUNGLE,16854,5,0,14075,32386,16264,11,2,4,25,2053,True
Gninraw,13,9,5,Diana,JUNGLE,15564,2,1,13722,27831,9043,5,3,5,28,1534,True
Gninraw,4,7,6,Trundle,JUNGLE,10506,0,0,9505,12854,15479,12,0,9,22,1536,False
Gninraw,5,11,8,XinZhao,JUNGLE,12835,2,1,10626,24161,17074,11,1,3,27,1676,True
Gninraw,8,6,3,Shyvana,JUNGLE,13392,3,1,12432,22107,11988,24,4,2,30,1600,True
Gninraw,7,18,2,JarvanIV,JUNGLE,14635,1,1,12500,15106,9162,23,4,0,29,1704,True
Gninraw,7,20,18,Irelia,TOP,20451,0,0,16151,31440,7898,108,2,4,0,1292,False
Gninraw,20,17,13,Evelynn,TOP,24131,0,0,17022,39487,5623,31,0,4,0,1471,False
Gninraw,8,35,8,Thresh,NONE,15761,0,0,10816,18556,2200,8,2,0,0,947,True
Dodko,15,12,12,Caitlyn,BOTTOM,17871,0,0,18274,40608,12061,181,5,3,66,2252,True
Dodko,2,2,4,Sivir,NONE,6127,0,0,6432,12771,2659,131,1,0,16,1064,True
Dodko,23,13,13,Sivir,BOTTOM,15916,0,0,18721,51485,8734,224,5,6,38,1998,False
Dodko,7,2,9,Vex,MIDDLE,10834,0,0,9740,15575,428,147,1,7,22,1399,False
Dodko,6,1,6,Caitlyn,BOTTOM,10106,0,0,10536,9469,3853,201,1,10,23,1471,False
Dodko,2,6,4,Sivir,BOTTOM,7803,0,0,7631,6981,2840,143,1,7,13,1344,False
Dodko,8,9,12,Caitlyn,BOTTOM,13486,0,0,14110,30000,7965,214,3,10,43,2106,False
Dodko,4,4,7,Vex,MIDDLE,13690,0,0,10357,21738,2083,203,1,10,26,1834,False
Dodko,1,1,5,Caitlyn,BOTTOM,6772,0,0,7548,8289,2775,153,2,7,15,1251,False
Dodko,10,7,1,Caitlyn,BOTTOM,16098,2,1,16436,16706,9117,222,8,3,37,1845,True
Stepujacy Daniel,7,19,3,Zac,JUNGLE,21804,3,1,16106,19996,72901,88,3,7,19,2150,True
Stepujacy Daniel,15,9,3,Zac,JUNGLE,19551,1,0,18820,46677,83801,132,1,11,14,2121,False
Stepujacy Daniel,8,4,3,Nasus,TOP,18716,0,0,15656,25879,15823,262,4,9,16,1899,False
Stepujacy Daniel,3,12,1,Zac,JUNGLE,12862,2,0,11494,9070,35971,50,2,0,26,1540,True
Stepujacy Daniel,6,9,5,Zac,TOP,21379,0,0,15618,25794,62436,281,1,8,27,2129,False
Stepujacy Daniel,4,15,2,Zac,JUNGLE,13493,3,1,11137,17879,43542,40,2,2,24,1483,True
Stepujacy Daniel,5,9,3,Zac,JUNGLE,13740,0,0,10474,15753,25939,143,4,0,12,1501,True
Stepujacy Daniel,5,3,3,Rammus,JUNGLE,8924,0,0,8379,10103,8576,43,0,8,6,1411,False
Stepujacy Daniel,9,11,2,Zac,JUNGLE,16491,1,1,14784,18584,54444,42,6,5,12,1752,True
Stepujacy Daniel,0,0,0,Rammus,NONE,1977,0,0,2095,206,2513,0,0,0,5,408,True
ilko,14,48,15,Ashe,TOP,31663,0,0,20091,47536,5335,70,2,1,13,1789,True
ilko,9,16,16,Amumu,NONE,12551,0,0,9503,15487,965,9,0,4,0,851,False
ilko,4,25,9,Kayn,NONE,15991,0,0,10379,16576,3678,34,1,1,0,938,True
ilko,6,25,14,Annie,MIDDLE,19779,0,0,12635,26294,617,26,0,4,0,1215,False
ilko,14,14,11,Kaisa,TOP,22595,0,0,16006,32741,4186,39,0,4,0,1433,False
ilko,7,40,12,Ornn,BOTTOM,32107,0,0,17118,30906,7773,17,1,0,0,1701,True
ilko,11,39,15,Malphite,MIDDLE,31281,0,0,17460,38205,5689,47,1,4,0,1596,False
ilko,6,33,11,Maokai,MIDDLE,27264,0,0,15657,40124,12685,45,1,4,0,1607,False
ilko,5,34,8,Renata,TOP,20440,0,0,13012,15918,3987,30,2,4,0,1290,False
ilko,11,25,12,Anivia,TOP,22700,0,0,15552,29224,1361,80,2,4,0,1310,False
Genkai,8,37,7,Xerath,BOTTOM,24368,0,0,15768,35573,2453,60,1,1,0,1480,True
Genkai,13,30,10,LeeSin,MIDDLE,24512,0,0,16490,36682,18124,71,1,4,0,1462,False
Genkai,4,25,8,Braum,NONE,12389,0,0,8987,12083,2362,9,0,4,0,849,False
Genkai,17,29,11,Volibear,TOP,25903,0,0,16748,29141,6906,51,1,4,0,1392,False
Genkai,11,24,13,Gnar,MIDDLE,20030,0,0,14768,35567,7243,23,0,4,0,1213,False
Genkai,9,19,14,Sion,NONE,20850,0,0,13155,18814,4726,32,0,4,0,1166,False
Genkai,12,18,14,Neeko,MIDDLE,23510,0,0,16983,30176,849,66,2,3,0,1504,True
Genkai,19,24,13,Ekko,TOP,27232,0,0,18283,33012,8143,63,2,4,0,1439,False
Genkai,3,29,5,Maokai,NONE,14586,0,0,9834,13481,8288,31,2,0,0,930,True
Genkai,13,22,11,Orianna,TOP,18075,0,0,14523,42627,1746,54,1,3,0,1218,False
Nazgrael,8,24,10,Varus,NONE,19645,0,0,14381,18982,4008,52,3,1,0,1193,True
Nazgrael,1,11,8,Maokai,BOTTOM,9477,0,0,7821,10317,1064,42,0,11,37,1437,False
Nazgrael,2,14,7,Maokai,BOTTOM,9715,0,0,8284,10417,2817,41,0,9,44,1804,False
Nazgrael,3,27,8,Xerath,NONE,18078,0,0,11857,21544,1881,36,1,4,0,1144,False
Nazgrael,10,37,2,Malzahar,NONE,15977,0,0,12394,27293,2270,85,3,0,0,891,True
Nazgrael,2,30,10,Sivir,NONE,16806,0,0,12103,17252,5021,89,0,4,0,1147,False
Nazgrael,22,9,8,Vi,JUNGLE,23074,3,1,22095,43893,10714,98,5,6,26,2084,True
Nazgrael,4,27,12,TwistedFate,BOTTOM,21807,0,0,14481,23696,3141,45,0,2,0,1371,True
Nazgrael,10,18,17,XinZhao,TOP,19384,0,0,13498,27691,6520,42,0,4,0,1210,False
Nazgrael,11,15,6,Vi,JUNGLE,18589,0,2,16196,31342,12168,59,3,4,19,2066,False
Zero Requiem,20,30,14,KogMaw,TOP,30397,0,0,20361,61050,4920,114,0,1,0,1505,True
Zero Requiem,0,2,2,Taliyah,NONE,2240,0,0,2389,2065,0,4,0,0,0,158,False
Zero Requiem,6,20,4,Brand,NONE,12324,0,0,9014,13645,1126,20,1,0,0,790,True
Zero Requiem,5,10,2,Jax,TOP,12035,0,0,9720,14817,4265,115,2,1,14,1451,True
Zero Requiem,2,0,9,Darius,TOP,8158,0,0,6485,9328,2290,119,0,9,9,1345,False
Zero Requiem,3,31,7,Lulu,NONE,16371,0,0,10594,8250,2330,8,4,1,0,1024,True
Zero Requiem,11,41,9,Gragas,TOP,21651,0,0,14079,36267,9233,30,1,1,0,1204,True
Zero Requiem,9,25,10,Jinx,NONE,16162,0,0,11751,23266,861,51,2,0,0,1024,True
Zero Requiem,4,7,2,Chogath,TOP,12937,1,0,11231,17269,10068,188,5,4,14,1565,True
Zero Requiem,10,6,3,Pantheon,TOP,14744,0,0,12337,22261,3145,197,1,3,18,1607,True
IlIlIlIIIIllll,9,7,11,Aphelios,BOTTOM,17221,0,0,18321,45371,6214,274,3,6,34,2461,False
IlIlIlIIIIllll,7,7,0,Aphelios,BOTTOM,13485,0,0,13423,24576,5652,256,5,1,17,1643,True
IlIlIlIIIIllll,11,14,3,Aphelios,BOTTOM,13267,1,1,14745,33939,9044,213,5,1,13,1602,True
IlIlIlIIIIllll,10,6,0,Zeri,BOTTOM,12204,2,0,13910,25918,6885,237,6,1,30,1505,True
IlIlIlIIIIllll,4,5,1,Caitlyn,BOTTOM,10853,0,0,11998,14005,1915,220,7,1,8,1446,True
IlIlIlIIIIllll,4,9,3,Jinx,BOTTOM,10740,0,0,10849,21715,2704,197,4,2,15,1364,True
IlIlIlIIIIllll,0,3,0,Xayah,NONE,7629,0,0,7490,4434,557,192,1,0,19,1066,True
IlIlIlIIIIllll,2,8,6,Jinx,BOTTOM,9640,1,0,9721,13435,1193,193,2,7,11,1521,False
IlIlIlIIIIllll,9,3,3,Xayah,BOTTOM,11007,0,1,12377,15803,2309,206,3,4,20,1490,True
IlIlIlIIIIllll,17,8,4,Jinx,JUNGLE,12576,0,0,16901,32767,5069,190,9,3,17,1542,True
BigBadCow,1,2,6,Aatrox,TOP,13653,0,0,9926,20799,9323,207,1,9,17,1824,False
BigBadCow,17,7,4,Varus,TOP,17599,0,0,17145,46613,7494,216,7,3,14,1922,True
BigBadCow,2,0,8,Sion,NONE,7171,0,0,5954,8769,2712,109,0,9,6,1067,False
BigBadCow,19,9,5,Veigar,BOTTOM,19083,1,0,17930,54792,5073,195,6,1,12,1836,True
BigBadCow,7,5,7,Jinx,BOTTOM,11064,0,0,11142,20251,3945,179,0,9,9,1623,False
BigBadCow,3,8,4,Aatrox,TOP,20760,0,0,12785,18554,14157,266,2,4,23,1868,True
BigBadCow,1,8,3,Sion,TOP,13845,0,0,9929,17714,5823,174,5,1,12,1548,True
BigBadCow,7,8,4,Camille,TOP,13544,0,0,11617,18295,7504,162,4,0,11,1559,True
BigBadCow,0,1,10,Sion,TOP,9070,0,0,6608,4756,3971,129,1,11,6,1390,False
BigBadCow,5,8,8,Sion,TOP,16680,0,0,13096,30350,13312,227,6,2,6,1768,True
Reichskommissar,20,19,7,Brand,NONE,19698,0,0,16462,48136,650,116,2,1,0,1117,True
Reichskommissar,18,17,10,MasterYi,NONE,13501,0,0,13547,35806,4359,47,1,4,0,851,False
Reichskommissar,6,21,12,Malphite,TOP,21883,1,0,14846,39866,5135,198,6,5,33,2485,True
Reichskommissar,7,10,3,Malphite,TOP,14803,0,0,12429,26620,2345,197,3,1,25,1648,True
Reichskommissar,5,5,8,Vayne,BOTTOM,9346,0,0,10325,14134,4006,159,0,11,22,1599,False
Reichskommissar,8,3,9,Jinx,JUNGLE,12613,1,0,14685,19403,2141,246,2,11,27,1627,False
Reichskommissar,13,18,8,Lucian,NONE,15312,0,0,14295,41627,4891,84,4,1,0,1061,True
Reichskommissar,0,1,3,Draven,BOTTOM,9232,0,0,7700,7810,2020,206,0,8,15,1486,False
Reichskommissar,6,5,11,Jinx,BOTTOM,12651,0,0,11819,21033,2678,189,0,9,20,1787,False
Reichskommissar,7,7,9,Jinx,BOTTOM,10276,0,0,11225,18199,1698,182,2,7,21,1606,False
Trimethylxanthin,8,4,5,Twitch,BOTTOM,14113,1,0,12439,14387,5434,193,4,5,15,1821,True
Trimethylxanthin,6,9,9,Caitlyn,BOTTOM,21246,0,0,18209,25081,11274,237,4,5,53,2671,True
Trimethylxanthin,12,4,2,Twitch,BOTTOM,9657,0,0,11262,11118,2305,117,3,0,16,1224,True
Trimethylxanthin,2,0,5,Tristana,BOTTOM,9198,0,0,8446,6937,3932,181,0,10,8,1570,False
Trimethylxanthin,10,8,7,Twitch,BOTTOM,11402,0,0,13265,20206,5021,164,0,11,6,1657,False
Trimethylxanthin,7,6,7,Twitch,BOTTOM,12391,0,0,12129,24024,4145,166,0,8,9,1723,False
Trimethylxanthin,10,18,9,Twitch,BOTTOM,18828,0,1,16236,35195,12186,217,3,6,14,2345,True
Trimethylxanthin,8,13,9,Twitch,BOTTOM,14723,0,0,13754,23369,7980,151,3,1,20,1862,True
Trimethylxanthin,12,16,10,Sivir,BOTTOM,21570,1,0,17907,47189,10242,233,1,5,26,2322,True
Trimethylxanthin,7,12,6,Twitch,BOTTOM,12678,0,0,12074,27195,10365,150,4,3,18,1805,True
Hyperion21,14,8,14,Ekko,JUNGLE,18553,1,0,19066,35090,20797,63,5,3,29,2130,True
Hyperion21,9,7,10,Rengar,JUNGLE,22801,2,1,20081,20692,18216,106,2,8,46,2425,False
Hyperion21,13,25,17,Annie,TOP,25258,0,0,15769,40651,930,60,1,4,0,1368,False
Hyperion21,13,11,5,MonkeyKing,JUNGLE,23392,3,1,19981,34396,25219,75,5,5,35,2232,True
Hyperion21,6,4,9,JarvanIV,JUNGLE,11424,1,0,9631,17614,8753,24,0,11,21,1758,False
Hyperion21,15,21,13,Blitzcrank,NONE,16851,0,0,13243,30636,913,21,1,4,0,1100,False
Hyperion21,9,10,12,Kennen,TOP,20551,0,0,15307,50348,1852,233,2,6,16,2308,True
Hyperion21,7,3,3,Darius,NONE,8763,0,0,9318,13177,3120,103,2,0,9,1035,True
Hyperion21,19,36,20,Lux,MIDDLE,40649,0,0,23135,81572,946,126,1,4,0,1944,False
Hyperion21,5,2,10,Khazix,JUNGLE,7631,0,0,8265,14903,9948,12,0,11,14,1298,False
Reconect,17,28,7,Veigar,TOP,27874,0,0,17451,35508,2975,94,4,2,0,1306,True
Reconect,26,5,9,MasterYi,NONE,20719,0,0,17451,41497,7801,44,1,4,0,1149,False
Reconect,0,4,0,MissFortune,NONE,1470,0,0,1826,929,0,2,0,0,0,103,True
Reconect,7,24,5,Hecarim,NONE,17371,0,0,12939,18960,11259,36,3,1,0,1100,True
Reconect,28,22,9,Zed,TOP,38805,0,0,22884,62143,7805,55,2,1,0,1756,True
Reconect,19,24,7,Kled,MIDDLE,21977,0,0,16226,34215,15752,34,4,1,0,1221,True
Reconect,5,14,7,JarvanIV,NONE,11760,0,0,9365,13106,1107,19,0,4,0,856,False
Reconect,8,9,7,Velkoz,NONE,14828,0,0,12130,25855,2212,31,0,4,0,1082,False
Reconect,25,20,9,Darius,MIDDLE,29378,0,0,20005,42809,13425,92,4,1,0,1444,True
Reconect,20,14,13,Zed,MIDDLE,29851,0,0,18854,46715,6892,57,0,4,0,1528,False
Darton,14,9,9,Lucian,BOTTOM,15785,1,0,17144,44916,6044,203,3,9,22,2166,False
Darton,1,0,0,Lucian,NONE,127,0,0,956,504,86,1,0,0,0,127,True
Darton,16,11,10,Ezreal,BOTTOM,18806,0,0,17783,42481,16667,219,1,10,36,2243,False
Darton,15,9,10,Jinx,BOTTOM,20713,1,0,19840,43844,14294,272,4,9,22,2489,True
Darton,8,5,1,Ezreal,BOTTOM,8844,0,0,10245,18230,4154,162,2,4,11,1283,True
Darton,14,16,8,Xayah,BOTTOM,14521,1,0,14568,40669,6858,150,3,4,24,1902,True
Darton,7,9,2,Lucian,BOTTOM,13732,0,0,13148,27531,6930,221,4,2,13,1669,True
Darton,6,7,1,Ezreal,BOTTOM,8710,0,0,9610,13734,5103,164,3,3,14,1242,True
Darton,16,6,11,Vayne,BOTTOM,15855,0,0,19018,41848,8764,215,4,7,14,2092,False
Darton,22,12,1,Ezreal,BOTTOM,13373,0,0,15224,42126,8851,175,2,1,16,1472,True
Mały,3,9,12,Caitlyn,BOTTOM,12256,0,0,10416,19981,3816,171,2,10,15,1646,False
Mały,3,8,5,Lucian,BOTTOM,11972,0,0,10464,19784,3104,189,1,7,11,1785,False
Mały,12,7,4,Zeri,BOTTOM,10967,0,0,13260,28053,1434,187,2,1,21,1384,True
Mały,14,7,6,Zeri,BOTTOM,12913,0,0,14906,29605,3665,177,7,1,8,1443,True
Mały,11,12,10,Lucian,BOTTOM,15696,0,0,16520,39852,3920,220,3,4,15,2011,True
Mały,17,1,11,Rengar,JUNGLE,16740,1,0,18726,34522,14447,70,1,9,17,1797,False
Mały,5,4,11,Camille,TOP,14987,0,0,12785,20815,6788,184,2,11,17,1935,False
Mały,8,2,7,Rengar,TOP,12543,0,0,12248,18443,9669,156,2,7,29,1725,False
Mały,13,6,2,Mordekaiser,TOP,19422,0,0,17163,26087,12414,206,5,4,20,1846,True
Mały,18,8,4,Mordekaiser,TOP,17002,0,0,17081,39521,18755,178,7,3,7,1641,True
MADLIFE OF GHANA,2,4,6,Sett,TOP,11397,0,0,8538,17971,3582,168,1,8,14,1521,False
MADLIFE OF GHANA,2,5,11,Yone,TOP,13946,0,0,11273,15333,2392,187,2,8,24,1949,False
MADLIFE OF GHANA,4,6,4,Irelia,TOP,16782,1,0,13717,18230,13553,249,3,1,16,1768,True
MADLIFE OF GHANA,13,7,6,Sett,TOP,18725,0,0,13893,28898,11189,179,3,5,25,1867,True
MADLIFE OF GHANA,2,10,7,Taliyah,MIDDLE,17862,0,0,12553,17441,2641,239,4,5,47,2028,True
MADLIFE OF GHANA,14,4,4,Aatrox,TOP,18175,0,0,15828,32111,13705,223,6,2,35,1896,True
MADLIFE OF GHANA,0,1,5,Gwen,NONE,8299,0,0,5338,8534,946,122,0,6,18,1176,False
MADLIFE OF GHANA,7,17,14,Brand,NONE,17661,0,0,12762,33487,1471,60,0,4,0,1175,False
MADLIFE OF GHANA,2,18,8,Quinn,NONE,7020,0,0,6750,10943,907,6,0,1,2,532,True
